fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_duration,label
1982,1849,7176,31546,15842596.052792199,Brute Force
1620,1115,29893,30572,14775371.75386138,Brute Force
201,1591,19080,6210,16515058.49785106,Brute Force
1846,555,38952,33827,22768204.079980828,Brute Force
1634,676,7729,27154,17970918.73748134,Brute Force
974,867,20503,17212,20747448.113327604,Brute Force
1328,2287,11707,24617,19389866.07819023,Brute Force
1441,1546,12409,39815,23470174.166254144,Brute Force
1189,554,39945,6166,21338750.706670366,Brute Force
474,514,11571,7967,11824083.264010757,Brute Force
1135,2011,16700,39727,22087372.05412841,Brute Force
220,646,36825,10048,14348917.973298065,Brute Force
1537,362,34612,21321,21944453.496241983,Brute Force
609,513,38099,8141,23114923.326659784,Brute Force
1681,2112,29761,26441,18705388.087352544,Brute Force
1003,1794,13469,26456,19377661.54250978,Brute Force
499,1084,18828,16287,7822167.422968005,Brute Force
1223,1522,32733,5695,11476899.328639451,Brute Force
226,2034,9739,5444,16154649.905284839,Brute Force
847,2463,15349,6817,5070302.903446298,Brute Force
1608,1582,37186,9416,21945558.21474911,Brute Force
838,2376,39837,23176,12389590.441066619,Brute Force
272,1397,8643,32771,19467965.780019775,Brute Force
1254,1350,35474,32881,20385952.457409784,Brute Force
1614,1126,30773,8330,15961661.018173547,Brute Force
1232,1653,7182,34597,20804530.71870918,Brute Force
398,2009,17567,6638,18648156.767759703,Brute Force
675,482,29843,38312,12196890.736392125,Brute Force
580,2224,17681,12792,21323120.550923735,Brute Force
681,2421,9490,29596,17721109.205094386,Brute Force
636,1450,8301,28483,8204094.894465625,Brute Force
343,1340,5277,9831,20456482.244700566,Brute Force
913,391,29236,19016,18523740.254858166,Brute Force
1631,2370,7069,9914,10693019.362539696,Brute Force
1553,468,39600,34472,21839562.582328413,Brute Force
373,633,17322,7017,12480150.391433112,Brute Force
1952,2375,33662,5490,16054785.819237245,Brute Force
432,1743,26896,8691,11863192.127828686,Brute Force
1658,1663,14233,31599,19487338.17015439,Brute Force
1946,383,20603,28907,16623443.3695161,Brute Force
1724,335,8808,8060,14405861.429326383,Brute Force
1894,1687,18605,22544,5406388.490300409,Brute Force
1765,884,24506,29862,17143691.44323703,Brute Force
1513,553,25245,6692,17447042.589607652,Brute Force
1955,1375,31464,31761,8624707.086917486,Brute Force
1211,220,19007,18448,11646184.002160331,Brute Force
474,852,16253,36020,22575758.22129192,Brute Force
1635,1529,22003,37514,15983315.189184768,Benign
205,634,12196,19576,13701594.109593801,Brute Force
1368,1227,28222,23001,23719234.77233031,Brute Force
1324,1956,32811,25122,21238910.235924006,Brute Force
802,2117,26449,5415,6949439.813781704,Brute Force
363,2179,17319,7705,22178547.427175988,Brute Force
1736,1129,35419,25121,7994711.211993169,Brute Force
1367,1296,9881,14453,8496046.70718309,Brute Force
1675,2352,35658,11892,6506950.930584301,Brute Force
1270,331,5709,18690,14627021.8721218,Brute Force
222,1047,32871,8872,17893786.324789226,Benign
935,2272,36368,21349,20074309.220059782,Brute Force
1418,718,37620,20941,5534505.310397435,Brute Force
1669,2117,12282,38166,8557226.592769964,Brute Force
1308,1740,35639,17750,17424453.8481598,Brute Force
543,476,7322,38958,15511670.400296746,Brute Force
778,2338,9933,16848,6027078.011068403,Brute Force
666,2308,38997,34563,23708198.83238452,Brute Force
1522,534,27452,24743,20170207.914364688,Brute Force
1594,822,8300,35373,12175926.090684738,Brute Force
1833,2303,24592,15708,15727966.898437118,Brute Force
1193,1416,38030,31274,12485120.004657723,Brute Force
371,878,34179,19670,14105785.920176338,Brute Force
1455,1249,22614,5957,16923682.95159299,Brute Force
685,2262,13154,8785,12969348.322683766,Brute Force
1761,2037,8716,21534,17414356.313944403,Brute Force
906,1133,20914,20744,14302936.331353147,Brute Force
1383,1739,16365,35894,18145219.715420432,Brute Force
242,2268,33885,37464,10244430.363055233,Brute Force
1335,245,12766,9368,8423842.049740799,Infiltration
946,2336,18964,11467,5271645.532287723,Brute Force
1681,707,25398,18403,17039602.770801738,Brute Force
1681,1319,26353,32072,24615624.10942174,Brute Force
1464,1096,22665,33796,13407745.85854657,Brute Force
1618,2192,27920,23509,9252562.843384784,Brute Force
317,1716,37405,34205,5262178.61824255,Brute Force
1685,417,25883,12373,15255678.866728418,Brute Force
678,1514,26244,7830,24854092.116109062,Brute Force
1360,795,25667,28876,24675507.064834785,Brute Force
1783,1144,32274,9467,7027056.666368545,Brute Force
1101,2480,34031,15814,21328140.43796298,Brute Force
440,361,22105,32228,8466411.171981523,Brute Force
1789,1809,11876,15325,21187030.22488679,Brute Force
1029,2469,10489,29079,22070985.977730703,Brute Force
1350,1483,29343,29646,5154684.580948381,Brute Force
832,558,16614,8378,9745227.60224418,Brute Force
1149,2473,36897,29533,6131033.524927469,Brute Force
1706,268,22606,34553,14978192.507516364,Brute Force
1577,2225,22315,9359,5534323.887744219,Brute Force
434,208,24236,17376,17521704.76360081,Brute Force
767,480,10265,19459,16166595.839023523,Brute Force
537,1775,23152,20863,12587863.206403513,Brute Force
798,1418,38886,12998,14236034.889642213,Brute Force
613,992,15575,35916,24801899.581111137,Brute Force
1354,506,14490,28354,8353052.403448882,Brute Force
1095,345,31096,31326,19620759.056655496,Brute Force
1990,642,31428,11175,17906193.8477085,Brute Force
1284,508,33549,18295,18273973.534237042,Brute Force
1964,681,15348,35161,11914285.246584006,Brute Force
690,1631,31115,34545,9329407.291946912,Brute Force
1482,1796,8720,7515,18016459.752135277,Brute Force
1622,2489,38048,13832,23254493.078499593,Brute Force
1162,1792,37150,21809,24519749.69085673,Brute Force
1892,1556,21440,18267,14618204.127532657,Brute Force
1510,782,27852,18584,13512233.041878108,Brute Force
1422,253,21474,7026,11978846.739295024,Brute Force
1550,776,5003,18999,21199507.337580055,Brute Force
766,1468,13724,22877,10107988.656459805,Brute Force
1170,399,37664,33022,15260547.640389113,Brute Force
291,1596,29010,18455,11901087.739263799,Brute Force
1091,1608,13606,30431,22514016.562441915,Brute Force
427,1444,13454,38952,10653483.20655869,Brute Force
1333,763,13936,10293,18729756.114890557,Brute Force
480,1294,27128,20213,16774969.961210242,Brute Force
1150,682,36116,34432,11567421.777721036,Brute Force
1785,855,5310,19585,10095633.300106611,Brute Force
749,1953,30182,12886,21075765.9998615,Brute Force
1027,204,27211,20601,15210017.61786428,Brute Force
1308,1808,31120,24884,17229263.642233886,Brute Force
891,1148,37876,9169,24241755.127879065,Brute Force
1563,1218,27999,16671,12960328.286333736,Brute Force
1421,1463,16715,18413,21285579.39339385,Brute Force
1299,2010,9156,30399,17775257.576107435,Brute Force
1176,1414,31690,18697,16870694.506309636,Brute Force
1396,1229,7294,27411,6091228.502581223,Brute Force
1448,1542,32548,19988,23247157.55419036,Brute Force
811,2146,5337,34920,9571996.612370506,Brute Force
823,1720,21996,36505,14463763.161536856,Brute Force
218,1638,12795,28819,20040266.242312133,Brute Force
967,2140,24195,15102,15446467.809009045,Brute Force
1868,1237,11923,27226,5086725.93060576,Brute Force
436,1431,15773,39091,23980759.47306731,Brute Force
1649,201,25403,33481,5409702.176537879,Brute Force
833,601,30092,36726,6798248.920512464,Infiltration
292,729,36479,19271,9482652.083007812,Brute Force
1207,961,23515,32104,16979202.788362958,Brute Force
1765,2329,36806,8674,24422746.732705195,Brute Force
1811,992,34899,18972,23453171.60545875,Brute Force
1996,1098,7301,13066,18026726.855321035,Brute Force
1362,1709,10528,30662,19833762.8217626,Brute Force
1563,768,21767,25584,19237648.992109813,Brute Force
1508,1683,35817,21656,18738946.97023589,Brute Force
1953,2045,23963,16499,21247893.38918092,Brute Force
681,2380,25456,28101,11797792.684612496,Brute Force
785,2150,11786,29941,9422427.501788076,Brute Force
960,1458,17735,39253,11952929.591617666,Brute Force
1843,2375,14094,39376,5972075.701173038,Brute Force
1456,627,25738,36121,24340728.372080963,Brute Force
1456,543,23667,20274,19790096.663151965,Brute Force
1184,1348,21197,7440,9268670.17467208,Brute Force
977,995,9863,14323,10115813.217961067,Brute Force
238,1996,14667,38219,24852169.63895833,Brute Force
1283,916,13331,7498,20362145.96763154,Brute Force
807,1238,35804,24494,13513187.410570346,Brute Force
425,1328,15350,32876,9133012.639681315,Brute Force
1118,1749,24425,6679,5808563.306877798,Benign
1832,418,5114,35875,18386252.345874608,Infiltration
679,1617,35909,21381,20599563.631992966,DoS
605,931,37807,27264,7154901.262849607,Brute Force
1181,2068,24889,11129,5047797.102480218,Brute Force
1596,363,33583,8684,12148506.13820815,Brute Force
542,1095,36700,12574,18348965.840154093,Brute Force
922,1666,21920,19587,23475920.493868988,Brute Force
606,871,35469,17584,22590731.063609928,Brute Force
989,1588,15970,25575,18770532.481790904,Brute Force
1157,1739,11079,26711,21281042.66874829,Brute Force
1957,1861,12522,15786,12117274.56755304,Brute Force
1498,1347,26035,17094,9902094.447192298,Brute Force
1245,1433,39816,17364,7484247.410233844,Brute Force
838,2324,18188,27661,8632642.845236583,Brute Force
584,1756,10547,15074,24258614.324173857,Brute Force
873,496,26817,29456,23599148.1257603,Brute Force
225,2364,20967,8633,5938384.181535716,Brute Force
1739,1706,34585,29043,14398814.40063014,Brute Force
1911,2123,12468,29127,12466652.547995947,Brute Force
1780,2444,12609,26028,18035645.722476646,Brute Force
1491,1907,21040,10069,11567966.902257744,Brute Force
291,2434,26666,14817,10612191.404360203,Brute Force
1516,877,10795,10063,21183414.777929872,Brute Force
586,479,21073,33670,23942308.703595135,Infiltration
1891,1455,25481,22117,9055914.525595652,Brute Force
1956,2010,28313,20034,9705902.446425397,Infiltration
1179,2114,16426,7228,13382331.690296605,Brute Force
1353,798,14493,28929,19126063.693179227,Brute Force
1151,1814,9918,29030,8341251.153216609,Brute Force
684,796,19999,21542,14358667.451602507,Brute Force
310,1323,11175,29525,21816977.30472123,DoS
1963,2132,29560,8822,9681332.394972172,Brute Force
1651,977,16632,21550,5953226.9025528105,Brute Force
1457,1013,5777,38014,23136550.397555564,Brute Force
912,2114,36190,28196,20750632.36641331,Brute Force
236,2023,38138,8839,18976149.45629002,Brute Force
765,694,21485,20452,6746604.6806737045,Brute Force
1094,1402,9684,26511,22986666.39318532,Brute Force
1328,1879,24146,15589,11105309.78377729,Brute Force
538,494,12138,8485,9229824.275940012,Brute Force
1413,1048,23567,13616,14749975.972798597,Brute Force
864,1911,13969,11070,23455991.550941296,Brute Force
1915,1761,12626,37471,24891088.019842394,Brute Force
1976,2298,30508,32272,17282176.177968644,Brute Force
390,821,29580,39736,24110165.083600167,Brute Force
1110,2452,5774,25492,14066686.580633976,Brute Force
255,2318,12686,15970,5593300.340955385,Brute Force
1337,351,31022,24985,10513032.321997002,Brute Force
1249,1802,23787,38799,11036548.84975887,Brute Force
309,394,8253,19761,20654151.55577427,Brute Force
1159,1017,32909,35448,7484886.113357987,Brute Force
650,701,8028,6083,8498086.931828167,Brute Force
352,2263,35721,21487,17285392.20097062,Brute Force
988,422,5578,39003,7612288.846263178,Brute Force
873,2453,13294,10255,14910333.746268535,Brute Force
1211,1338,22677,6447,5701331.770442136,Brute Force
1724,770,28524,16260,18377610.001448765,Brute Force
1837,496,23404,20437,23167466.85574118,Brute Force
671,283,32775,15644,22497957.877795633,Brute Force
1584,2377,19023,13480,6472357.668776811,Brute Force
1760,573,9345,33520,16820079.922016554,Brute Force
392,2452,23741,6900,7076806.638999889,Brute Force
1124,847,6660,29630,6070485.214687358,Brute Force
999,1482,17122,15048,17207700.49401009,Brute Force
967,1109,9310,24768,16449172.077650743,Brute Force
1590,1256,33605,13411,6876707.660441759,Brute Force
1096,447,31794,6958,12197158.238821391,Brute Force
1386,1890,12006,14062,11333046.551205851,Brute Force
1151,2002,24769,16447,11849277.9373646,Brute Force
471,2088,8106,38936,11663812.362155879,Brute Force
743,803,16502,18470,21493124.842881873,Brute Force
1462,1712,23252,22401,12072169.589374093,Brute Force
1612,1057,25713,10915,11608689.019427858,Brute Force
1233,1573,28762,16398,5592343.111588353,Probe
1181,1297,13329,32000,20808149.820753932,Brute Force
527,1482,5559,7065,18197571.938270807,Brute Force
1814,224,24268,38999,11828674.56176234,Brute Force
544,1669,27782,18249,14036799.648005303,Brute Force
595,1376,35375,6427,20881463.335669152,Brute Force
289,2300,22483,13534,11884364.330147503,DoS
651,682,10593,34185,14467391.393069815,Brute Force
1670,435,28342,9974,5395731.13940488,Brute Force
1633,1745,29746,28429,23366344.44641741,Brute Force
643,1813,33558,34098,12424825.096692048,Brute Force
1975,548,15397,26223,10928668.858585723,Brute Force
772,1352,11907,27536,17182366.977047533,Brute Force
598,987,9570,38550,15533955.637248496,Brute Force
204,2039,21731,9978,13018495.571778383,Brute Force
871,432,35159,25779,23447050.694829144,Brute Force
1319,2319,16209,8592,12259643.049031008,Brute Force
1117,2417,38675,7535,24967474.023981698,Brute Force
989,1475,26639,6675,20782554.66653546,Brute Force
1747,206,14983,25858,23066568.17695932,Brute Force
1031,2226,16893,19549,10655137.304453146,Brute Force
1042,2188,13543,16136,6404767.259413613,Brute Force
1567,1243,31711,36399,13383940.638975855,Brute Force
946,1312,27916,14888,11267698.871270899,Brute Force
820,699,6170,38491,6213384.419153077,Brute Force
1712,1279,8146,28650,6429669.856588427,Brute Force
1431,1933,18467,15606,8485375.52549225,Brute Force
727,1285,35923,19465,12555908.69447903,Brute Force
506,1607,31398,38673,23704832.627927482,Brute Force
1950,1003,38734,16847,18155405.368871957,Brute Force
1767,2011,12727,7124,12968255.190896504,Brute Force
1850,655,25953,13185,20987985.720039465,Brute Force
1861,1762,13935,18644,16369859.54371753,Brute Force
1148,1574,5796,15933,13348981.549578637,Brute Force
427,284,30831,10660,7887357.659312506,Brute Force
1452,1787,31412,26255,23540804.90625663,Brute Force
586,1537,21276,29027,17477757.601147708,Brute Force
1594,1569,34104,32237,13785164.780432237,Brute Force
1571,962,24376,14926,13765731.334363712,Brute Force
1025,2144,30082,21348,20300711.141712047,Brute Force
1780,1343,18276,22304,8589063.4600151,Brute Force
223,624,17013,25249,13350838.445318863,Brute Force
1236,2450,37591,24059,6260235.341394849,Benign
1119,1157,24274,38221,6598367.230494602,Brute Force
716,1008,25837,14574,15525928.193710811,Brute Force
1816,2477,33189,31521,12616095.766069412,Brute Force
377,1512,25603,25561,19390233.607836854,Brute Force
659,939,16208,22438,24734620.86215198,Brute Force
574,237,33821,35480,22188504.67928913,Brute Force
1912,1272,38691,25449,13837969.110044595,Brute Force
601,727,30035,39807,12557153.731415147,Brute Force
488,2461,20314,5271,16701364.87141882,Brute Force
1409,796,36467,27395,6833017.545583888,Brute Force
1126,1011,10522,20520,24753204.380165298,Brute Force
702,1766,36406,14603,24619855.011235826,Brute Force
1385,1723,13805,27730,23459080.820132494,Brute Force
1061,880,25142,7985,18244009.16871449,Brute Force
1681,1849,24503,26035,15062402.506576382,Brute Force
230,1994,16604,11211,19133792.866495267,Brute Force
1066,1697,7436,28179,11287870.099670336,Brute Force
1302,337,30927,26686,22044583.392633352,Brute Force
1506,1124,9650,29835,7692356.634712556,Brute Force
386,2413,20225,20106,21069507.092894517,Brute Force
738,2452,13731,18264,22349598.152679317,Brute Force
1598,2389,22993,15298,8403326.37278102,Brute Force
584,942,33677,22164,14571411.793995664,Brute Force
1299,2164,23963,18444,22833050.63881126,Brute Force
907,2211,22987,33026,24185830.49822388,Brute Force
606,2301,10662,21444,21227285.769824505,Brute Force
1989,2401,10587,30419,23818218.636918172,Brute Force
1065,2473,7904,30563,23739967.80814119,Brute Force
1019,2309,35603,6408,24594392.25901909,Brute Force
1152,1615,13751,22202,13267946.377747256,Brute Force
798,1625,29275,27977,10738851.260788582,Brute Force
322,1143,11260,24790,17658871.3493854,Brute Force
1691,1972,24434,19940,8777023.830524035,Brute Force
1414,2295,18000,24223,16140307.540333327,Brute Force
454,585,18269,30096,16585755.227882816,Brute Force
411,448,19506,12870,21128739.479427166,Brute Force
1956,225,20104,25796,12235853.49464897,Brute Force
1044,1483,31317,38095,17036514.536568724,Brute Force
483,2256,31199,13726,23065497.932529636,Brute Force
479,1489,6480,17733,13435005.447492203,Brute Force
965,2488,16657,34099,16434466.088462442,Brute Force
1501,1548,26768,13912,20747522.005941976,Brute Force
669,2157,8546,10852,9992854.790112607,Brute Force
1391,2040,16752,32914,7067413.3818288,Brute Force
1426,2424,10144,18507,18636014.429176986,Brute Force
1319,730,14291,8591,12409557.081782848,Brute Force
927,1260,12835,28283,12632084.521217208,Brute Force
1144,2472,35221,20536,23601860.166695215,Brute Force
815,1465,38480,13711,13157499.114482999,Brute Force
1884,589,25548,29518,24073562.966818757,Brute Force
1607,1543,9976,24570,7127426.624869103,Brute Force
878,1118,31893,35540,11859541.76689123,Brute Force
1332,2197,38513,14036,18858855.313277673,Probe
1029,2280,13491,16869,7519959.852638549,Brute Force
1561,776,37724,14598,12740831.460933138,Brute Force
1281,2195,10469,8776,22034905.80982268,Brute Force
1157,372,16273,29116,20235272.80838628,Brute Force
1421,2475,39207,20970,10642086.7144051,Brute Force
1908,287,9677,27594,12129053.910486156,Brute Force
839,432,32929,14373,15101652.317183949,Brute Force
534,1941,39519,28098,19625757.535092138,Brute Force
1720,2284,33461,24864,8037510.854227152,Brute Force
1204,1571,34996,25640,15553068.521927966,Brute Force
982,2395,38945,38295,6467229.202684177,Brute Force
1541,1120,23019,37002,12956350.46932521,Brute Force
1389,1293,32654,7844,8819861.43242541,Brute Force
1210,1914,5676,15509,11180812.747883786,Infiltration
775,1333,34617,15476,11629718.655284744,Brute Force
819,2414,12361,37572,20402515.698848367,Brute Force
1604,576,18267,36772,10303213.689993408,Brute Force
1851,886,23281,19619,18275269.313273303,Brute Force
1979,1273,22639,15618,15665548.15596406,DoS
1567,2022,8315,31296,21084514.406017363,Brute Force
1934,400,20030,21489,11431383.58708297,Brute Force
1104,1475,21648,38813,24893144.846500512,Brute Force
914,2172,24554,17561,10915458.12877706,Brute Force
1166,2294,25060,8840,16590932.963570898,Brute Force
789,372,26427,24126,17644359.048509434,Brute Force
1627,2441,13586,37072,15763366.96165676,Brute Force
739,1699,11809,15257,22176808.99192731,Brute Force
1453,734,32859,29405,7259571.309273938,Brute Force
1001,1115,36348,11541,16945340.158167195,DoS
705,1453,38356,21203,15126649.467587974,Brute Force
400,800,12839,29556,13344246.458269656,Brute Force
1219,2295,33002,25274,11924423.802885111,Brute Force
1243,599,19901,21305,8057654.856511265,Brute Force
1330,2245,13860,33986,17999458.91943969,Brute Force
955,694,6698,9512,7354216.222537593,Brute Force
1958,622,30139,20285,21585858.735385902,Brute Force
668,334,10235,17594,13954516.429799635,Brute Force
221,1961,22291,5631,17108373.948024638,Brute Force
1428,1560,13276,33772,6556111.630414687,Brute Force
1270,303,15804,23217,6867858.506858586,Brute Force
224,1505,18648,31376,9718005.828342993,Brute Force
1373,2087,6603,18294,20594837.441926986,Brute Force
1837,2131,11316,12520,14716649.065220391,Brute Force
1540,2111,34296,15735,11217182.437055409,Brute Force
1915,2197,15183,29677,21989268.32925041,Infiltration
1342,1308,21056,25722,8838209.275533302,Brute Force
1371,1512,17561,9128,10189663.28273151,Brute Force
407,522,11750,25230,20534630.168467492,Brute Force
1212,1742,36528,23594,5540901.921715033,Brute Force
219,865,11376,16783,9406271.491684161,Brute Force
816,275,37016,33018,15426663.950755024,Brute Force
1841,1666,10657,28172,23300708.317614228,Brute Force
557,827,10065,27459,10317554.931773398,Brute Force
884,895,31023,37983,9261922.770346278,Benign
236,1588,37647,19581,24498328.52389405,Brute Force
342,2313,21048,8788,15490294.097694647,Brute Force
1043,243,16943,5601,6250175.332648968,Brute Force
1360,1958,8196,21561,10529822.36578387,Brute Force
812,2178,21641,22075,15673243.194103183,Brute Force
371,1641,22076,10770,6439653.47870529,Brute Force
1878,1363,14934,23461,18851033.271815434,Brute Force
755,1858,5054,30302,15449782.850615492,Brute Force
1855,423,28195,26881,19194443.871479996,DoS
829,811,7471,17118,11834833.074276745,Brute Force
1053,279,21322,23437,13399336.89732453,Brute Force
595,1092,27991,34861,23562680.621236503,Brute Force
1122,1632,23038,28458,9213705.507758398,Brute Force
1114,1701,7300,10558,5790296.236028558,Brute Force
1462,1775,34698,17351,24644252.001039606,Brute Force
352,2167,28799,19469,5148345.038592974,Brute Force
401,1566,14866,22421,22764928.700482972,Brute Force
960,1663,15862,17851,21519469.933096185,Brute Force
1159,1027,32288,18489,14752589.65581467,Brute Force
1075,307,5833,8344,19106837.438864835,Brute Force
1107,312,23618,29456,7101539.688558629,Brute Force
1273,1398,18917,28075,20273287.640955675,Brute Force
964,2115,33288,25826,20675187.745354034,Brute Force
338,2092,10642,8102,6026831.471086964,Brute Force
538,2377,23127,13376,14944830.043150373,Brute Force
1502,1036,27630,26069,23962960.016160574,Brute Force
1311,2349,21110,25950,24022845.08588641,Brute Force
854,1461,29070,19443,24690294.45570401,Brute Force
1798,1012,7213,31214,18133301.241495587,Brute Force
859,1195,21387,19030,7822313.409213815,Brute Force
1568,1996,9347,15827,13257796.085846664,Brute Force
1471,1827,28799,20968,19538734.000740275,Brute Force
1173,1782,5471,22339,10676678.241628574,Brute Force
1745,2078,28453,37504,21202876.99284103,Brute Force
1847,1801,7313,17153,22227222.896539908,Brute Force
441,452,30835,8349,20270979.760984875,Brute Force
644,2057,31549,27943,11842054.762567248,Brute Force
676,1993,10747,36699,19829454.697077528,Infiltration
573,1013,37518,32813,6445660.141071259,Brute Force
1784,853,38975,6786,11704372.047429353,Brute Force
248,1519,18843,11719,20312024.74779937,Brute Force
1217,2262,27277,7041,20896418.292764872,Brute Force
1555,2055,35037,33342,11375587.80399387,Brute Force
1768,2426,23173,13603,24206257.547772553,Brute Force
1822,1895,31639,35867,10465570.768516343,Brute Force
1045,1446,8169,38890,18200199.270496733,Brute Force
1502,1438,22179,23878,22579275.06740043,Brute Force
380,856,28442,27986,16027980.161615243,Brute Force
492,873,16877,21172,13249829.364335626,Brute Force
989,1164,12737,29529,9228125.292555034,Brute Force
1444,246,34289,14710,8928816.228608418,Infiltration
1707,881,24028,8149,8178424.635849524,Brute Force
841,703,25866,32661,13860400.898179742,Brute Force
1115,308,20904,38984,15958410.145433301,Brute Force
1228,1404,5903,19773,21780942.65170645,Brute Force
674,2261,39214,10965,9346940.412417302,Brute Force
1994,2208,26787,34726,20104152.625450905,Brute Force
1940,778,30500,32180,18882210.578667298,Brute Force
1693,2477,19314,28364,17690378.661836047,Brute Force
1428,1668,21051,21975,11786933.94950968,Brute Force
1639,350,34008,26523,11359867.837923877,Brute Force
641,2241,26581,33112,20178771.899943374,Brute Force
781,1612,15403,25232,10490685.233380165,Brute Force
1263,1424,17512,26481,11594373.05098493,Brute Force
556,410,25516,18512,24303835.566677425,Brute Force
1357,780,34457,19637,24969287.462088294,Brute Force
1798,1931,8601,31056,5034252.972524247,Brute Force
1314,665,6220,13608,18735281.091145582,Brute Force
396,844,33747,26560,15710010.05283211,Brute Force
1472,430,9856,26236,14203407.625353044,Brute Force
538,1729,7319,25126,10513122.636009984,Brute Force
1529,453,38443,36689,15143023.798661768,Brute Force
1647,1431,21481,33617,14131505.524701996,Brute Force
1736,1859,14747,5294,13026222.54296913,Brute Force
885,266,33235,38732,21996334.47384525,Brute Force
1040,2059,6260,13913,10412905.339705471,Brute Force
1134,1573,22558,38105,16949521.183092415,Brute Force
1361,2298,9088,23763,22284299.970284585,Brute Force
824,1667,20648,22215,24580030.83812012,Brute Force
1970,1793,12218,38012,17055033.900194034,Brute Force
504,2323,22455,39568,15400726.397073703,Brute Force
1237,1990,24534,5688,21810299.322647795,DoS
245,2296,32390,31815,8768932.136420194,Brute Force
1775,2396,27852,30200,17600314.576517664,Brute Force
1184,946,8263,22062,6283559.62116601,Brute Force
313,280,33407,6341,18200369.740016036,Brute Force
1370,1672,23154,34560,20916184.52544075,Brute Force
441,2223,5945,33172,6260221.026641976,Brute Force
1752,347,30959,34801,21968411.635234725,Brute Force
1433,583,7952,18726,7467180.452125237,Benign
1141,1584,13235,5857,8516674.005280592,Brute Force
431,2469,31335,26013,21728070.716686543,Brute Force
1593,1801,23648,11175,7494040.663860264,Brute Force
656,773,18367,38813,18477104.291008316,Brute Force
392,2368,26457,27205,10896285.747611608,Probe
269,1926,22418,5987,9967301.22974334,Brute Force
1517,359,5104,26494,18003090.463703964,Brute Force
1069,2417,35695,10166,7135233.041451154,Brute Force
1070,2422,33625,24395,16492448.087437164,Brute Force
1092,2466,8664,8535,23490451.83231267,Brute Force
344,1667,21027,16606,22028166.39108749,Brute Force
784,1668,7054,37751,22022306.679705746,Brute Force
324,955,35763,11378,11058470.74527795,Brute Force
575,2497,30793,21192,19025654.506051313,Brute Force
1369,1908,7709,21143,20602162.93043266,Brute Force
1461,2043,8968,39561,23028089.845882732,Brute Force
940,1410,6633,35795,10282657.872920122,Brute Force
1358,2034,13228,25279,20217207.640474457,Brute Force
1642,2012,35008,31835,9645484.735596314,Brute Force
371,361,28178,12356,5555824.246496366,Brute Force
1038,2294,26052,11651,14636692.389441222,Brute Force
494,994,26133,27790,20317846.97995048,Brute Force
722,716,11727,29353,9287390.718066601,Brute Force
1348,2304,14808,17603,5971899.847425208,Brute Force
465,950,22262,13213,12475809.216595408,Brute Force
1351,1095,8334,37639,9057550.2420923,DoS
1577,1721,6448,7284,12641730.829092264,Brute Force
1299,2230,37365,14925,23416638.088014826,Brute Force
592,1308,33394,36192,19878025.526892554,Brute Force
1181,1106,38507,13094,12458881.036555003,Brute Force
557,367,19429,13472,11500985.292681405,Brute Force
1845,2243,34881,32999,23423891.331804182,Brute Force
935,2412,12971,22462,22776877.250017293,Brute Force
207,687,32139,37284,17081749.555002794,Brute Force
887,1810,5352,10922,12151751.729316302,Brute Force
220,739,27073,22227,20846688.54098741,Brute Force
407,1893,34383,24784,18274671.30792303,Brute Force
296,629,9686,20052,16293407.414016869,Brute Force
1056,1045,21613,16609,19771090.347106174,Brute Force
954,2076,5320,8574,7689321.266610429,Brute Force
814,1065,23917,16662,23602969.37582672,Brute Force
461,975,33495,29899,24458416.68165503,Brute Force
1282,754,29768,16056,12088984.04558295,Brute Force
734,1025,20081,30519,23936002.63252988,Brute Force
1552,1756,11987,19603,20916623.177538645,Brute Force
811,2263,5808,39107,23820597.1661762,Brute Force
1682,1547,16849,14429,23349166.49994125,Brute Force
829,1203,23217,10029,9018038.097606575,Brute Force
595,1568,9514,29255,10200522.27686565,Brute Force
938,1804,22200,31106,10211881.386437241,Brute Force
384,346,27933,26853,6885945.325001428,Brute Force
868,878,17299,23211,12953758.639177604,Brute Force
924,741,36011,22859,12252436.538520671,Brute Force
522,1251,16049,12257,11879233.1306951,Infiltration
1796,1974,38662,10290,11978902.03614781,Brute Force
964,266,20440,32213,6241413.018791313,Brute Force
1796,769,7974,39138,8719504.483040858,Brute Force
1597,1194,16027,23551,10918174.950738441,Brute Force
415,708,34557,26669,22779553.628099807,Brute Force
1253,1658,7247,26718,23530586.447023246,Brute Force
1478,200,20631,29937,10704189.615618348,Brute Force
1506,1815,5571,27448,18883177.118525945,Brute Force
1700,1439,10727,16580,22012442.98135855,Brute Force
1603,569,20048,36553,15123503.506644506,Brute Force
741,1760,38913,10324,20110871.33881042,Brute Force
1067,592,28135,14867,24517335.96047824,Brute Force
1406,2002,8345,23791,8244282.460730754,Brute Force
1374,398,26763,25382,6408380.319349287,Brute Force
1516,1276,27699,23216,17800467.963974163,Brute Force
1121,750,15587,15907,15169634.799827652,Brute Force
953,842,17962,33362,10932073.04809891,Brute Force
1131,1738,12777,6463,23331737.649333414,Brute Force
419,714,33535,24407,21916562.682769813,Brute Force
1798,1686,19881,14230,10288026.953777604,Brute Force
1132,332,7160,25621,20483867.41964159,Brute Force
634,1264,9260,28183,21568090.296959806,Brute Force
1035,1592,14696,5283,11506589.824007317,Infiltration
548,1700,15212,7765,6982984.932519558,Brute Force
